time,x,y,vx,vy,speed,theta,omega,mass,fuel,thrust,throttle,dynamic_pressure,altitude,downrange
54.81999999999766,40.3448655309469,5569.246471371872,1.2456398308610288,224.01360773869104,224.01707093588286,1.157174404147261,-0.39556145777413987,7625.335869029595,6625.335869029595,150000.0,1.0,15963.062094992109,5569.246471371872,40.3448655309469
54.87999999999765,40.46852555448547,5582.683064677595,2.883389869296431,223.86663165071107,223.8851998319083,1.1434460265729083,-0.06131261133819415,7622.276720390664,6622.276720390664,150000.0,1.0,15919.089411556444,5582.683064677595,40.46852555448547
54.93999999999764,40.690404909072384,5596.110581499507,4.4980871296468505,223.72522165304244,223.7704350255611,1.149739234520491,0.2690861317796037,7619.217571751733,6619.217571751733,150000.0,1.0,15877.67126215863,5596.110581499507,40.690404909072384
54.99999999999763,41.00565641344574,5609.531701853636,5.988634760959085,223.66121949207377,223.7413793891996,1.1754000671126796,0.5842123807964517,7616.158423112802,6616.158423112802,150000.0,1.0,15848.504387178366,5609.531701853636,41.00565641344574
55.059999999997615,41.40611098202602,5622.952045650824,7.328076588332255,223.70372440348515,223.82371862355183,1.2195894152301294,0.8854350222981519,7613.0992744738705,6613.0992744738705,150000.0,1.0,15835.150078329783,5622.952045650824,41.40611098202602
55.1199999999976,41.88064353536812,5636.378606340609,8.446792835797805,223.8691942435097,224.02849024275721,1.2811308213737804,1.1599160853052357,7610.040125834939,6610.040125834939,150000.0,1.0,15839.098687168565,5636.378606340609,41.88064353536812
55.17999999999759,42.41308106462658,5649.819160343993,9.24183303712499,224.1711655582783,224.36158972881947,1.3576284280183786,1.378328117251669,7606.980977196008,6606.980977196008,150000.0,1.0,15861.134690535624,5649.819160343993,42.41308106462658
55.23999999999758,42.98309173897046,5663.281200646707,9.710626556904216,224.57571657538784,224.78556168819335,1.4450252999853992,1.5216146719646204,7603.921828557077,6603.921828557077,150000.0,1.0,15895.940864459131,5663.281200646707,42.98309173897046
55.29999999999757,43.57380669806131,5676.76919649084,9.953495818774691,225.02870698060354,225.24873150447863,1.538562420951493,1.5820593138036534,7600.862679918146,6600.862679918146,150000.0,1.0,15936.207391960896,5676.76919649084,43.57380669806131
55.359999999997555,44.17462948358336,5690.284994431939,10.04018287570397,225.49916036441397,225.72256554725155,1.6331460056864449,1.556371791999712,7597.803531279214,6597.803531279214,150000.0,1.0,15977.898270419677,5690.284994431939,44.17462948358336
