time,vehicle_id,x,y,vx,vy,speed,theta,omega,mass,fuel,thrust,throttle,dynamic_pressure,altitude,downrange,gimbal
0.01,booster,1.024357927007329e-28,1.999509667809513,4.097431786496913e-26,-0.09806643776534518,0.09806643776534518,1.5707963267948966,6.689684549382716e-27,43200.0,30000.0,0.0,0.0,0.005889043076860657,1.999509667809513,1.024357927007329e-28,0.0
0.11999999999999998,booster,1.024357927007329e-28,1.999509667809513,4.097431786496913e-26,-0.09806643776534518,0.09806643776534518,1.5707963267948966,6.689684549382716e-27,43200.0,30000.0,0.0,0.0,0.005889043076860657,1.999509667809513,1.024357927007329e-28,0.0
0.22000000000000006,booster,1.024357927007329e-28,1.999509667809513,4.097431786496913e-26,-0.09806643776534518,0.09806643776534518,1.5707963267948966,6.689684549382716e-27,43200.0,30000.0,0.0,0.0,0.005889043076860657,1.999509667809513,1.024357927007329e-28,0.0
0.3200000000000001,booster,1.024357927007329e-28,1.999509667809513,4.097431786496913e-26,-0.09806643776534518,0.09806643776534518,1.5707963267948966,6.689684549382716e-27,43200.0,30000.0,0.0,0.0,0.005889043076860657,1.999509667809513,1.024357927007329e-28,0.0
0.4200000000000002,booster,1.024357927007329e-28,1.999509667809513,4.097431786496913e-26,-0.09806643776534518,0.09806643776534518,1.5707963267948966,6.689684549382716e-27,43200.0,30000.0,0.0,0.0,0.005889043076860657,1.999509667809513,1.024357927007329e-28,0.0
0.5200000000000002,booster,1.024357927007329e-28,1.999509667809513,4.097431786496913e-26,-0.09806643776534518,0.09806643776534518,1.5707963267948966,6.689684549382716e-27,43200.0,30000.0,0.0,0.0,0.005889043076860657,1.999509667809513,1.024357927007329e-28,0.0
0.6200000000000003,booster,1.024357927007329e-28,1.999509667809513,4.097431786496913e-26,-0.09806643776534518,0.09806643776534518,1.5707963267948966,6.689684549382716e-27,43200.0,30000.0,0.0,0.0,0.005889043076860657,1.999509667809513,1.024357927007329e-28,0.0
0.7200000000000004,booster,1.024357927007329e-28,1.999509667809513,4.097431786496913e-26,-0.09806643776534518,0.09806643776534518,1.5707963267948966,6.689684549382716e-27,43200.0,30000.0,0.0,0.0,0.005889043076860657,1.999509667809513,1.024357927007329e-28,0.0
0.8200000000000005,booster,1.024357927007329e-28,1.999509667809513,4.097431786496913e-26,-0.09806643776534518,0.09806643776534518,1.5707963267948966,6.689684549382716e-27,43200.0,30000.0,0.0,0.0,0.005889043076860657,1.999509667809513,1.024357927007329e-28,0.0
0.9200000000000006,booster,1.024357927007329e-28,1.999509667809513,4.097431786496913e-26,-0.09806643776534518,0.09806643776534518,1.5707963267948966,6.689684549382716e-27,43200.0,30000.0,0.0,0.0,0.005889043076860657,1.999509667809513,1.024357927007329e-28,0.0
1.0200000000000007,booster,1.024357927007329e-28,1.999509667809513,4.097431786496913e-26,-0.09806643776534518,0.09806643776534518,1.5707963267948966,6.689684549382716e-27,43200.0,30000.0,0.0,0.0,0.005889043076860657,1.999509667809513,1.024357927007329e-28,0.0
1.1200000000000008,booster,1.024357927007329e-28,1.999509667809513,4.097431786496913e-26,-0.09806643776534518,0.09806643776534518,1.5707963267948966,6.689684549382716e-27,43200.0,30000.0,0.0,0.0,0.005889043076860657,1.999509667809513,1.024357927007329e-28,0.0
1.2200000000000009,booster,1.024357927007329e-28,1.999509667809513,4.097431786496913e-26,-0.09806643776534518,0.09806643776534518,1.5707963267948966,6.689684549382716e-27,43200.0,30000.0,0.0,0.0,0.005889043076860657,1.999509667809513,1.024357927007329e-28,0.0
1.320000000000001,booster,1.024357927007329e-28,1.999509667809513,4.097431786496913e-26,-0.09806643776534518,0.09806643776534518,1.5707963267948966,6.689684549382716e-27,43200.0,30000.0,0.0,0.0,0.005889043076860657,1.999509667809513,1.024357927007329e-28,0.0
1.420000000000001,booster,1.024357927007329e-28,1.999509667809513,4.097431786496913e-26,-0.09806643776534518,0.09806643776534518,1.5707963267948966,6.689684549382716e-27,43200.0,30000.0,0.0,0.0,0.005889043076860657,1.999509667809513,1.024357927007329e-28,0.0
