time,x,y,vx,vy,speed,theta,omega,mass,fuel,thrust,throttle,dynamic_pressure,altitude,downrange,gimbal,g_local,rho
42.76000000000006,4.4485175785286595,2330.6553202912132,1.6759914762527524,153.2696808963819,153.27884403761405,1.5439963497137545,-0.002920890802501337,18729.05302596786,16229.05302596786,300000.0,1.0,10939.293181435047,2330.6553202912132,4.4485175785286595,0.00016818744536383634,9.799478948267081,0.9312254243773209
42.82000000000005,4.549839034930202,2339.8616954053823,1.701418890107057,153.6095247822049,153.6189471714164,1.5438215210845991,-0.0029067547724822935,18722.497707455863,16222.497707455863,300000.0,1.0,10975.997817160727,2339.8616954053823,4.549839034930202,0.00017036588405079352,9.799450637329358,0.9302173573874872
42.88000000000004,4.652691253830476,2349.0884674907393,1.7270167580076339,153.9495799503334,153.9592665407527,1.54364753575667,-0.0028927820956581966,18715.942388943866,16215.942388943866,300000.0,1.0,11012.72215701336,2349.0884674907393,4.652691253830476,0.00017256991451239866,9.799422263791085,0.9292081518757798
42.940000000000026,4.757084438272782,2358.335649226822,1.7527842749486624,154.28984648763887,154.29980227431815,1.5434743836870553,-0.0028789807874787386,18709.38707043187,16209.387070431869,300000.0,1.0,11049.465850427981,2358.335649226822,4.757084438272782,0.00017479823651851036,9.79939382761409,0.9281978125336289
43.000000000000014,4.863028743302158,2367.603253298419,1.7787206460808855,154.63032448231274,154.64055450185802,1.5433020543596736,-0.002865358604609296,18702.83175191987,16202.831751919872,300000.0,1.0,11086.228546363332,2367.603253298419,4.863028743302158,0.00017704955303192375,9.799365328760185,0.927186344059475
43.06,4.970534276590283,2376.8912923956523,1.8048250872259537,154.97101402384664,154.98152335415583,1.5431305368008406,-0.002851923043604865,18696.276433407875,16196.276433407875,300000.0,1.0,11123.009893305216,2376.8912923956523,4.970534276590283,0.0001793225710359462,9.799336767191164,0.926173751158721
43.11999999999999,5.079611099090753,2386.1997792140496,1.831096825374675,155.31191520301257,155.3227089630221,1.5429598195949097,-0.0028386813397879304,18689.721114895878,16189.721114895878,300000.0,1.0,11159.809539269934,2386.1997792140496,5.079611099090753,0.00018161600247117382,9.799308142868815,0.9251600385436844
43.17999999999998,5.190269225723783,2395.5287264546237,1.857535099169052,155.6530281118432,155.6641114612835,1.5427898908999758,-0.0028256404663252873,18683.16579638388,16183.16579638388,300000.0,1.0,11196.627131807736,2395.5287264546237,5.190269225723783,0.00018392856505990453,9.79927945575491,0.9241452109335473
43.23999999999997,5.302518626089324,2404.8781468239463,1.884139159367972,155.99435284361218,156.0057309827727,1.5426207384636272,-0.0028128071335028677,18676.610477871884,16176.610477871884,300000.0,1.0,11233.462318006425,2404.8781468239463,5.302518626089324,0.00018625898314523852,9.7992507058112,0.9231292730543088
43.299999999999955,5.41636922520764,2414.2480530342223,1.9109082692964434,156.33588949281489,156.3475676623186,1.5424523496387341,-0.00280018778819714,18670.055159359887,16170.055159359887,300000.0,1.0,11270.314744494974,2414.2480530342223,5.41636922520764,0.00018860598854500386,9.799221892999423,0.9221122296387365
43.35999999999994,5.531830904286335,2423.638457803363,1.9378417052782948,156.67763815514922,156.68962163573752,1.5422847113992662,-0.002787788613538346,18663.49984084789,16163.49984084789,300000.0,1.0,11307.184057447277,2423.638457803363,5.531830904286335,0.00019096832131801315,9.799193017281308,0.9210940854263182
