time,vehicle_id,x,y,vx,vy,speed,theta,omega,mass,fuel,thrust,throttle,dynamic_pressure,altitude,downrange,gimbal
182.1699999999793,upper,20141.77966607443,70347.85021824802,371.73658489408876,752.4499463223274,839.2669481572556,1.2147048932108435,-0.0016897360739821453,8352.580664385978,7152.580664385978,80000.0,1.0,109.79704880842071,70347.85021824802,20141.77966607443,-0.0003391041762636977
182.2799999999792,upper,20182.69085126155,70430.615880424,372.1031963261312,752.380322080095,839.3669863471346,1.2145187931807453,-0.0016938967038282464,8350.0020716635,7150.002071663501,80000.0,1.0,108.75905100154586,70430.615880424,20182.69085126155,-0.00033666147473958145
182.3899999999791,upper,20223.642380395646,70513.37389944638,372.47011129878933,752.3109798533974,839.467565912413,1.2143322361394702,-0.001698045420957277,8347.423478941024,7147.423478941024,80000.0,1.0,107.73109896658785,70513.37389944638,20223.642380395646,-0.00033423351203724824
182.499999999979,upper,20264.634286897857,70596.1243063238,372.8373303878946,752.2419194059139,839.5686870305881,1.2141452233850414,-0.0017021824410140645,8344.844886218547,7144.844886218547,80000.0,1.0,106.71309294056414,70596.1243063238,20264.634286897857,-0.0003318203250183756
182.6099999999789,upper,20305.666604252663,70678.86713203911,373.20485416896764,752.1731405031989,839.6703498812647,1.2139577561948256,-0.0017063079242939127,8342.26629349607,7142.26629349607,80000.0,1.0,105.70493417919931,70678.86713203911,20305.666604252663,-0.0003294219462941577
182.7199999999788,upper,20346.739366007812,70761.60240754942,373.5726832172264,752.1046429126611,839.7725546461373,1.2137698358314988,-0.0017104219779787919,8339.687700773593,7139.687700773593,80000.0,1.0,104.70652494620741,70761.60240754942,20346.739366007812,-0.00032703840419973746
182.8299999999787,upper,20387.852605774315,70844.33016378636,373.94081810758973,752.0364264035429,839.875301508971,1.2135814635487616,-0.0017145246584304439,8337.109108051116,7137.109108051116,80000.0,1.0,103.71776850268591,70844.33016378636,20387.852605774315,-0.0003246697227257588
182.9399999999786,upper,20429.006357226408,70927.05043165626,374.3092594146744,751.968490746904,839.9785906555825,1.2133926405968054,-0.0017186159735227786,8334.530515328639,7134.530515328639,80000.0,1.0,102.7385690966276,70927.05043165626,20429.006357226408,-0.0003223159215445152
183.0499999999785,upper,20470.20065410152,71009.7632420404,374.67800771278746,751.9008357156061,840.0824222738211,1.2132033682275127,-0.001722695885012333,8331.951922606162,7131.951922606162,80000.0,1.0,101.76883195254452,71009.7632420404,20470.20065410152,-0.00031997701597515803
183.1599999999784,upper,20511.43553020025,71092.46862579515,375.04706357591346,751.8334610842992,840.1867965535472,1.2130136476993987,-0.0017267643109300887,8329.373329883685,7129.373329883685,80000.0,1.0,100.80846326120604,71092.46862579515,20511.43553020025,-0.0003176530169964137
183.2699999999783,upper,20552.711019386286,71175.16661375221,375.41642757769637,751.7663666294125,840.2917136866149,1.21282348028229,-0.001730821127994282,8326.794737161208,7126.794737161208,80000.0,1.0,99.8573701694878,71175.16661375221,20552.711019386286,-0.0003153439312529424
183.3799999999782,upper,20594.02715558644,71257.85723671876,375.78610029141817,751.6995521291433,840.3971738668488,1.2126328672617352,-0.0017348661740267824,8324.216144438731,7124.216144438731,80000.0,1.0,98.91546077032991,71257.85723671876,20594.02715558644,-0.0003130497610994751
183.4899999999781,upper,20635.383972790507,71340.54052547771,376.1560822899717,751.6330173634515,840.5031772900246,1.2124418099431509,-0.0017388992503749744,8321.637551716254,7121.637551716254,80000.0,1.0,97.9826440928056,71340.54052547771,20635.383972790507,-0.00031077050462754367
183.599999999978,upper,20676.781505051327,71423.21651078781,376.52637414583137,751.5667621140516,840.6097241538465,1.2122503096557005,-0.0017429201243238316,8319.058958993777,7119.058958993777,80000.0,1.0,97.05883009229642,71423.21651078781,20676.781505051327,-0.00030850615570807773
183.7099999999779,upper,20718.219786484664,71505.88522338391,376.89697643101835,751.5007861644111,840.7168146579272,1.21205836775591,-0.0017469285314963094,8316.4803662713,7116.4803662713,80000.0,1.0,96.14392964077442,71505.88522338391,20718.219786484664,-0.00030625670405933983
183.8199999999778,upper,20759.69885126919,71588.54669397719,377.2678897170638,751.4350892997471,840.8244490037653,1.2118659856310172,-0.00175092417823244,8313.901773548823,7113.901773548823,80000.0,1.0,95.23785451718824,71588.54669397719,20759.69885126919,-0.00030402213529855674
183.9299999999777,upper,20801.218733646398,71671.20095325528,377.639114574968,751.3696713070245,840.9326273947229,1.2116731647020667,-0.0017549067439435646,8311.323180826346,7111.323180826346,80000.0,1.0,94.34051739795547,71671.20095325528,20801.218733646398,-0.00030180243102630796
184.0399999999776,upper,20842.77946792057,71753.84803188243,378.0106515751574,751.3045319749567,841.0413500360038,1.2114799064267405,-0.0017588758834347947,8308.74458810387,7108.744588103869,80000.0,1.0,93.45183184755747,71753.84803188243,20842.77946792057,-0.000299597568875507
184.1499999999775,upper,20884.3810884587,71836.48796049977,378.3825012874384,751.2396710940071,841.1506171346308,1.211286212301942,-0.0017628312291887956,8306.165995381392,7106.165995381392,80000.0,1.0,92.57171230923407,71836.48796049977,20884.3810884587,-0.0002974075226362365
184.2599999999774,upper,20926.023629690448,71919.1207697255,378.7546642809489,751.1750884563911,841.2604288994231,1.2110920838661245,-0.0017667723936097242,8303.587402658915,7103.587402658915,80000.0,1.0,91.70007409578106,71919.1207697255,20926.023629690448,-0.0002952322623257546
184.3699999999773,upper,20967.707126108005,72001.746490155,379.127141124108,751.1107838560802,841.3707855409733,1.2108975227013812,-0.0017706989712183616,8301.008809936438,7101.008809936438,80000.0,1.0,90.83683338044644,72001.746490155,20967.707126108005,-0.00029307175428024525
184.4799999999772,upper,21009.431612266064,72084.36515236115,379.49993238456375,751.046757088806,841.4816872716247,1.2107025304352919,-0.0017746105407984917,8298.430217213961,7098.430217213961,80000.0,1.0,89.98190718792452,72084.36515236115,21009.431612266064,-0.0002909259612696001
184.5899999999771,upper,21051.197122781712,72166.97678689443,379.8730386291387,750.9830079520655,841.5931343054476,1.2105071087425399,-0.0017785066674875086,8295.851624491484,7095.8516244914845,80000.0,1.0,89.13521338544841,72166.97678689443,21051.197122781712,-0.00028879484260385815
184.699999999977,upper,21093.003692334332,72249.58142428314,380.2464604237749,750.9195362451278,841.705126858217,1.2103112593463008,-0.0017823869048099936,8293.273031769008,7093.2730317690075,80000.0,1.0,88.29667067397811,72249.58142428314,21093.003692334332,-0.0002866783542213157
184.8099999999769,upper,21134.851355665516,72332.17909503359,380.6201983334774,750.8563417690389,841.8176651473877,1.21011498401941,-0.0017862507966490172,8290.69443904653,7090.6944390465305,80000.0,1.0,87.46619857948372,72332.17909503359,21134.851355665516,-0.0002845764488330335
184.9199999999768,upper,21176.740147578952,72414.76982963031,380.99425292225607,750.7934243266311,841.9307493920726,1.2099182845853178,-0.001790097879153374,8288.115846324054,7088.115846324054,80000.0,1.0,86.64371744432272,72414.76982963031,21176.740147578952,-0.00028248907602876697
185.0299999999767,upper,21218.670102940312,72497.35365853632,381.36862475306793,750.7307837225303,842.0443798130184,1.2097211629188387,-0.0017939276825814014,8285.537253601577,7085.537253601577,80000.0,1.0,85.82914841871073,72497.35365853632,21218.670102940312,-0.0002804161823857453
185.1399999999766,upper,21260.641256677125,72579.93061219306,381.743314387758,750.6684197631632,842.1585566325829,1.2095236209467015,-0.0017977397330728006,8282.9586608791,7082.9586608791,80000.0,1.0,85.02241345228522,72579.93061219306,21260.641256677125,-0.0002783577115969598
185.2499999999765,upper,21302.65364377868,72662.50072102093,382.1183223870001,750.6063322567669,842.2732800747102,1.2093256606479075,-0.0018015335543528344,8280.380068156623,7080.380068156623,80000.0,1.0,84.22343528575692,72662.50072102093,21302.65364377868,-0.0002763136046005662
185.3599999999764,upper,21344.707299295846,72745.06401541931,382.4936493102374,750.5445210133973,842.3885503649091,1.209127284053906,-0.0018053086693632675,8277.801475434146,7077.801475434146,80000.0,1.0,83.43213744265431,72745.06401541931,21344.707299295846,-0.00027428379970080504
185.4699999999763,upper,21386.802258340977,72827.62052576675,382.86929571562314,750.4829858449389,842.5043677302284,1.208928493248593,-0.0018090646018216,8275.222882711669,7075.222882711669,80000.0,1.0,82.64844422115681,72827.62052576675,21386.802258340977,-0.000272268232686592
185.5799999999762,upper,21428.938556087745,72910.17028242121,383.2452621599613,750.4217265651123,842.620732399234,1.2087292903681452,-0.00181280087770519,8272.644289989192,7072.644289989192,80000.0,1.0,81.87228068601412,72910.17028242121,21428.938556087745,-0.00027026683697458173
185.6899999999761,upper,21471.116227771,72992.71331572029,383.621549198648,750.3607429894856,842.7376446019863,1.2085296776006917,-0.0018165170266632408,8270.065697266715,7070.065697266715,80000.0,1.0,81.10357266055448,72992.71331572029,21471.116227771,-0.000268279543715831
185.799999999976,upper,21513.33530868659,73075.24965598143,383.9981573856126,750.3000349354833,842.8551045700162,1.2083296571858375,-0.0018202125833514432,8267.487104544238,7067.487104544238,80000.0,1.0,80.3422467187778,73075.24965598143,21513.33530868659,-0.00026630628193976874
185.9099999999759,upper,21555.595834191226,73157.77933350204,384.3750872732603,750.2396022223942,842.9731125363031,1.2081292314140415,-0.0018238870886932547,8264.90851182176,7064.908511821761,80000.0,1.0,79.58823017753468,73157.77933350204,21555.595834191226,-0.00026434697865518585
186.0199999999758,upper,21597.897839702302,73240.30237855975,384.7523394124156,750.1794446713818,843.0916687352506,1.2079284026258608,-0.001827540091064091,8262.329919099284,7062.329919099284,80000.0,1.0,78.84145108878919,73240.30237855975,21597.897839702302,-0.0002624015590119587
186.1299999999757,upper,21640.241360697695,73322.81882141263,385.1299143522658,750.1195621054936,843.2107734026654,1.207727173211071,-0.0018311711474038237,8259.751326376807,7059.751326376807,80000.0,1.0,78.10183823196479,73322.81882141263,21640.241360697695,-0.00026046994640305574
